donor_id,project_id,rating
DR2178,PR0970,3
DR2179,PR1348,2
DR2180,PR0098,4
DR2180,PR1064,5
DR2180,PR1914,2
DR2180,PR0461,1
DR2180,PR0173,1
DR2180,PR1558,1
DR2180,PR1503,1
DR2180,PR0165,3
DR2180,PR1438,2
DR2180,PR0801,2
DR2180,PR1410,3
DR2180,PR1351,2
DR2180,PR1055,4
DR2180,PR0864,3
DR2180,PR0917,5
DR2180,PR1413,1
DR2180,PR0541,4
DR2180,PR1815,3
DR2180,PR1692,1
DR2180,PR0540,2
DR2180,PR1595,2
DR2180,PR1679,3
DR2180,PR0918,4
DR2180,PR1074,2
DR2180,PR0895,4
DR2181,PR0719,3
DR2181,PR1540,2
DR2181,PR0557,2
DR2181,PR0159,3
DR2181,PR1184,2
DR2181,PR0133,1
DR2181,PR1194,2
DR2181,PR1651,5
DR2181,PR1753,2
DR2181,PR1561,2
DR2181,PR1200,1
DR2181,PR1195,2
DR2181,PR0613,2
DR2181,PR1471,4
DR2181,PR1818,4
DR2181,PR1431,4
DR2181,PR1233,3
DR2181,PR1095,3
DR2181,PR1297,5
DR2181,PR0653,3
DR2182,PR0062,1
DR2182,PR1147,3
DR2182,PR0237,3
DR2182,PR0102,2
DR2182,PR1523,3
DR2182,PR0484,4
DR2182,PR0708,2
DR2182,PR0928,4
DR2182,PR1400,2
DR2182,PR0566,3
DR2182,PR0459,2
DR2182,PR1861,3
DR2182,PR0179,3
DR2182,PR1140,4
DR2182,PR1161,3
DR2182,PR0239,5
DR2182,PR0076,3
DR2183,PR1786,4
DR2183,PR0467,4
DR2183,PR0206,3
DR2183,PR1336,4
DR2183,PR0686,3
DR2183,PR0108,5
DR2183,PR1049,2
DR2183,PR0147,4
DR2183,PR0017,4
DR2183,PR1134,3
DR2183,PR0891,2
DR2183,PR0896,3
DR2183,PR0906,2
DR2183,PR1722,4
DR2183,PR0109,3
DR2183,PR0550,3
DR2183,PR1902,4
DR2183,PR1385,3
DR2184,PR0994,3
DR2184,PR0816,3
DR2184,PR1942,5
DR2184,PR1276,2
DR2184,PR1358,3
DR2184,PR0162,4
DR2184,PR1102,2
DR2184,PR1471,2
DR2184,PR1639,3
DR2184,PR0858,3
DR2184,PR0579,4
DR2184,PR1979,4
DR2184,PR1567,3
DR2184,PR1948,1
DR2184,PR1062,4
DR2184,PR1422,5
DR2184,PR1910,4
DR2184,PR0156,3
DR2184,PR0360,1
DR2184,PR0165,2
DR2184,PR0305,1
DR2184,PR0488,4
DR2184,PR0577,2
DR2184,PR1167,3
DR2185,PR0574,4
DR2185,PR1019,5
DR2186,PR1032,5
DR2186,PR1010,4
DR2187,PR0108,3
DR2187,PR1165,2
DR2187,PR0882,2
DR2187,PR0523,4
DR2187,PR0844,3
DR2187,PR0242,5
DR2187,PR0547,3
DR2187,PR0769,4
DR2188,PR0251,3
DR2188,PR0891,3
DR2188,PR1651,5
DR2189,PR0848,3
DR2190,PR1608,4
DR2190,PR0901,2
DR2190,PR1079,3
DR2190,PR1236,3
DR2190,PR0682,2
DR2190,PR0473,2
DR2191,PR0465,5
DR2191,PR1314,4
DR2191,PR0801,3
DR2192,PR0428,2
DR2193,PR1499,3
DR2193,PR0045,5
DR2193,PR0508,4
DR2193,PR1607,5
DR2195,PR1296,4
DR2195,PR0761,4
DR2196,PR1626,5
DR2197,PR0272,1
DR2197,PR1777,2
DR2197,PR1990,1
DR2197,PR1720,1
DR2197,PR1939,3
DR2197,PR1516,3
DR2197,PR0388,3
DR2197,PR1772,3
DR2197,PR0805,5
DR2197,PR1096,4
DR2197,PR0409,4
DR2197,PR0921,1
DR2197,PR1509,4
DR2197,PR1075,3
DR2198,PR0669,2
DR2198,PR0774,3
DR2199,PR1414,4
DR2199,PR0790,4
DR2199,PR1535,2
DR2199,PR1543,1
DR2199,PR0430,2
DR2199,PR0801,4
DR2199,PR0400,1
DR2199,PR1998,2
DR2199,PR1446,3
DR2199,PR1131,5
DR2199,PR1367,3
DR2199,PR1547,4
DR2199,PR0233,5
DR2199,PR0428,2
DR2199,PR1877,3
DR2199,PR1268,3
DR2199,PR0293,4
DR2199,PR1631,2
DR2199,PR1352,4
DR2201,PR1875,3
DR2201,PR1550,4
DR2201,PR0190,3
DR2201,PR0358,1
DR2201,PR0475,3
DR2201,PR0412,3
DR2201,PR0687,4
DR2201,PR1582,2
DR2201,PR0917,2
DR2201,PR1708,1
DR2201,PR1437,2
DR2201,PR1166,3
DR2201,PR1663,4
DR2201,PR1909,2
DR2201,PR1526,3
DR2201,PR0446,2
DR2201,PR1516,1
DR2201,PR1013,3
DR2201,PR1290,2
DR2203,PR1893,4
DR2204,PR0968,3
DR2204,PR1446,2
DR2204,PR0608,2
DR2204,PR1233,1
DR2204,PR1308,1
DR2204,PR0161,4
DR2204,PR1895,5
DR2204,PR1984,3
DR2204,PR0166,4
DR2204,PR0463,5
DR2204,PR1237,4
DR2204,PR0319,4
DR2204,PR1103,4
DR2204,PR0276,2
DR2204,PR0403,4
DR2204,PR1789,1
DR2204,PR0843,4
DR2204,PR1188,1
DR2204,PR0866,3
DR2204,PR1534,3
DR2204,PR0640,3
DR2204,PR1277,4
DR2204,PR0491,4
DR2204,PR1119,3
DR2204,PR1721,5
DR2204,PR0303,4
DR2204,PR1584,3
DR2205,PR1035,2
DR2206,PR0154,4
DR2206,PR0024,2
DR2206,PR0816,5
DR2206,PR1433,1
DR2206,PR1958,3
DR2206,PR1249,4
DR2206,PR1234,3
DR2206,PR0591,5
DR2206,PR1355,3
DR2206,PR1840,4
DR2206,PR0310,5
DR2206,PR1636,2
DR2206,PR1946,3
DR2206,PR1831,1
DR2207,PR1857,4
DR2207,PR1628,2
DR2207,PR0080,5
DR2207,PR1393,4
DR2207,PR1146,5
DR2207,PR1228,3
DR2207,PR1625,5
DR2207,PR1061,3
DR2207,PR1410,2
DR2207,PR0154,1
DR2207,PR1882,3
DR2207,PR0015,4
DR2207,PR0985,2
DR2207,PR0325,1
DR2207,PR0471,5
DR2207,PR0303,2
DR2208,PR1560,2
DR2208,PR1926,3
DR2208,PR0552,3
DR2209,PR0284,1
DR2209,PR0547,4
DR2209,PR1225,1
DR2209,PR1553,3
DR2209,PR0615,4
DR2209,PR0189,3
DR2209,PR1654,3
DR2209,PR1016,4
DR2209,PR1027,5
DR2209,PR0680,2
DR2209,PR1125,2
DR2209,PR0539,1
DR2209,PR0974,4
DR2209,PR1534,4
DR2209,PR1023,5
DR2209,PR0089,2
DR2209,PR0319,3
DR2209,PR0441,2
DR2209,PR1196,4
DR2209,PR0268,2
DR2209,PR1039,1
DR2209,PR1373,3
DR2209,PR1312,2
DR2209,PR0389,4
DR2209,PR0168,2
DR2209,PR0114,5
DR2209,PR1235,5
DR2209,PR0135,3
DR2209,PR0767,4
DR2209,PR0900,4
DR2209,PR1870,4
DR2210,PR1887,4
DR2210,PR1106,1
DR2210,PR1252,2
DR2210,PR0850,3
DR2210,PR0180,3
DR2210,PR1413,4
DR2210,PR0961,3
DR2210,PR1898,1
DR2210,PR0876,1
DR2210,PR1298,5
DR2210,PR1093,2
DR2210,PR0897,1
DR2210,PR1438,1
DR2210,PR0383,4
DR2210,PR1154,2
DR2210,PR1961,5
DR2210,PR0855,3
DR2210,PR0257,2
DR2211,PR0793,2
DR2211,PR0706,5
DR2211,PR0199,5
DR2211,PR0238,4
DR2211,PR0981,2
DR2211,PR0847,3
DR2211,PR1142,3
DR2211,PR0330,1
DR2211,PR1731,2
DR2211,PR1719,3
DR2211,PR0666,4
DR2211,PR1836,3
DR2211,PR0244,1
DR2211,PR0656,4
DR2211,PR1818,1
DR2211,PR0312,2
DR2211,PR1828,4
DR2211,PR1627,4
DR2211,PR1703,3
DR2211,PR1035,4
DR2211,PR1053,5
DR2211,PR0054,4
DR2211,PR0087,3
DR2212,PR1684,4
DR2212,PR0904,4
DR2212,PR0679,2
DR2212,PR1902,2
DR2212,PR0260,4
DR2212,PR0792,2
DR2212,PR0460,3
DR2212,PR0330,4
DR2212,PR0339,4
DR2212,PR1786,1
DR2213,PR0442,2
DR2213,PR0984,4
DR2213,PR1533,1
DR2213,PR0977,2
DR2213,PR0031,2
DR2213,PR0058,1
DR2213,PR0291,4
DR2213,PR0489,4
DR2213,PR1691,3
DR2213,PR0440,1
DR2213,PR0651,3
DR2213,PR1112,4
DR2213,PR0286,4
DR2213,PR0407,2
DR2214,PR1040,4
DR2214,PR0806,3
DR2214,PR1747,3
DR2214,PR0074,2
DR2214,PR0541,3
DR2214,PR0197,2
DR2214,PR0780,2
DR2214,PR0205,5
DR2214,PR0639,1
DR2214,PR0461,4
DR2214,PR0700,2
DR2214,PR1719,4
DR2214,PR0573,3
DR2214,PR0451,4
DR2214,PR1657,4
DR2214,PR1461,3
DR2214,PR0624,1
DR2214,PR1198,2
DR2214,PR1864,3
DR2214,PR0230,5
DR2214,PR1465,2
DR2214,PR1541,1
DR2214,PR1327,4
DR2214,PR1445,2
DR2214,PR1031,2
DR2214,PR1173,5
DR2214,PR0310,3
DR2214,PR1722,1
DR2214,PR0630,4
DR2215,PR1647,4
DR2215,PR1223,4
DR2215,PR0566,4
DR2215,PR1254,4
DR2215,PR0130,3
DR2215,PR1977,4
DR2215,PR1167,3
DR2215,PR1341,3
DR2215,PR1746,3
DR2215,PR1570,4
DR2215,PR0516,1
DR2215,PR1585,2
DR2215,PR0492,2
DR2215,PR0908,3
DR2215,PR1915,1
DR2215,PR0402,2
DR2215,PR0488,4
DR2215,PR0438,4
DR2215,PR0138,5
DR2215,PR0361,4
DR2216,PR1181,5
DR2216,PR1794,1
DR2216,PR1426,3
DR2216,PR0314,3
DR2216,PR0922,1
DR2216,PR1217,4
DR2216,PR0757,1
DR2216,PR0134,3
DR2216,PR0435,5
DR2216,PR1759,5
DR2216,PR0378,2
DR2216,PR1958,1
DR2216,PR1594,4
DR2216,PR1522,4
DR2216,PR0574,4
DR2216,PR0812,3
DR2216,PR0667,3
DR2216,PR0156,1
DR2216,PR1119,1
DR2216,PR0387,4
DR2216,PR1400,4
DR2216,PR0758,4
DR2216,PR1800,4
DR2217,PR0904,2
DR2217,PR1649,4
DR2218,PR1488,4
DR2218,PR1157,2
DR2218,PR0882,1
DR2218,PR0416,5
DR2218,PR0359,2
DR2218,PR0196,5
DR2218,PR0754,4
DR2218,PR0737,3
DR2218,PR0454,4
DR2218,PR1333,5
DR2218,PR1559,2
DR2218,PR0494,5
DR2218,PR1741,5
DR2218,PR1263,3
DR2218,PR1611,1
DR2218,PR0951,2
DR2219,PR1176,5
DR2219,PR0405,2
DR2219,PR1012,5
DR2219,PR1719,3
DR2219,PR1452,3
DR2219,PR0685,5
DR2219,PR1755,3
DR2219,PR1106,4
DR2219,PR0172,4
DR2219,PR1092,4
DR2219,PR0467,5
DR2219,PR0704,3
DR2219,PR0079,3
DR2219,PR1309,5
DR2219,PR0093,1
DR2219,PR0379,4
DR2219,PR0298,4
DR2219,PR1149,2
DR2219,PR0969,1
DR2220,PR0618,3
DR2221,PR1786,1
DR2221,PR1091,4
DR2221,PR1453,5
DR2221,PR1046,4
DR2221,PR0609,4
DR2223,PR1006,3
DR2224,PR1212,3
DR2224,PR1905,4
DR2224,PR0383,4
DR2224,PR0994,4
DR2224,PR1317,2
DR2224,PR1273,4
DR2224,PR0853,1
DR2224,PR1254,2
DR2224,PR1612,3
DR2224,PR1720,3
DR2224,PR1666,3
DR2224,PR1524,3
DR2224,PR1744,5
DR2224,PR0408,4
DR2224,PR1265,4
DR2224,PR1376,3
DR2224,PR1759,2
DR2224,PR1679,2
DR2224,PR0309,4
DR2224,PR0012,5
DR2224,PR0709,2
DR2224,PR0756,5
DR2224,PR1698,3
DR2224,PR0165,1
DR2224,PR1712,3
DR2224,PR1997,2
DR2224,PR1640,1
DR2224,PR0752,3
DR2224,PR1518,4
DR2224,PR1332,4
DR2225,PR0455,2
DR2225,PR1244,3
DR2225,PR0186,3
DR2225,PR0144,3
DR2225,PR0238,3
DR2225,PR1317,3
DR2226,PR0148,2
DR2226,PR1745,3
DR2226,PR0853,4
DR2226,PR1857,5
DR2227,PR0480,5
DR2228,PR0684,3
DR2228,PR0437,3
DR2228,PR0617,1
DR2228,PR1898,3
DR2228,PR0535,2
DR2228,PR1908,3
DR2228,PR1542,1
DR2228,PR1299,4
DR2228,PR1851,4
DR2228,PR0981,3
DR2228,PR1992,4
DR2228,PR0690,3
DR2228,PR1828,4
DR2228,PR0727,4
DR2228,PR0044,5
DR2228,PR1624,2
DR2228,PR1055,3
DR2228,PR0303,3
DR2228,PR1834,2
DR2228,PR0470,3
DR2228,PR1136,3
DR2228,PR0298,3
DR2229,PR0849,2
DR2229,PR0440,2
DR2229,PR1559,2
DR2229,PR1868,2
DR2229,PR1294,1
DR2229,PR1463,3
DR2229,PR1861,2
DR2229,PR1589,4
DR2229,PR1695,3
DR2229,PR1113,4
DR2229,PR0910,1
DR2229,PR0363,3
DR2229,PR0108,3
DR2229,PR0429,2
DR2229,PR1961,2
DR2229,PR1775,3
DR2229,PR0342,5
DR2230,PR0339,4
DR2230,PR0483,3
DR2230,PR1477,3
DR2230,PR1489,4
DR2230,PR0508,2
DR2230,PR0248,3
DR2230,PR0060,3
DR2230,PR1040,2
DR2230,PR0204,2
DR2230,PR1033,5
DR2230,PR0726,3
DR2230,PR1327,5
DR2230,PR0573,3
DR2230,PR1099,5
DR2230,PR1495,4
DR2230,PR0049,4
DR2230,PR1675,4
DR2230,PR0668,2
DR2230,PR1529,4
DR2230,PR1397,3
DR2230,PR1612,4
DR2230,PR0191,4
DR2230,PR0519,5
DR2230,PR1351,1
DR2230,PR1058,2
DR2230,PR1069,2
DR2232,PR0388,2
DR2232,PR1631,1
DR2232,PR1483,4
DR2233,PR0659,4
DR2233,PR0660,3
DR2233,PR0711,3
DR2233,PR1547,3
DR2233,PR1684,1
DR2233,PR1537,3
DR2233,PR1413,4
DR2233,PR0801,5
DR2233,PR0392,3
DR2233,PR0596,2
DR2233,PR1291,3
DR2233,PR1126,5
DR2233,PR0246,4
DR2233,PR1847,3
DR2233,PR0544,3
DR2233,PR0235,3
DR2234,PR1091,3
DR2235,PR1440,3
DR2235,PR0216,3
DR2235,PR1309,5
DR2235,PR0531,1
DR2235,PR0218,3
DR2235,PR1216,2
DR2235,PR0001,2
DR2235,PR1050,4
DR2235,PR1552,4
DR2235,PR1728,3
DR2235,PR1885,4
DR2235,PR0370,2
DR2235,PR1572,4
DR2235,PR0918,2
DR2235,PR0570,2
DR2235,PR0650,1
DR2235,PR1347,3
DR2235,PR0927,1
DR2235,PR0564,1
DR2235,PR0765,4
DR2235,PR0843,3
DR2235,PR0715,2
DR2235,PR1755,2
DR2235,PR1823,1
DR2235,PR1191,2
DR2236,PR1539,3
DR2236,PR1813,4
DR2236,PR1105,3
DR2236,PR1891,3
DR2236,PR1822,3
DR2236,PR0804,2
DR2236,PR0445,2
DR2236,PR0306,3
DR2236,PR0491,3
DR2236,PR0136,2
DR2236,PR0102,2
DR2236,PR0363,4
DR2236,PR0827,3
DR2236,PR0736,4
DR2236,PR1410,4
DR2236,PR0655,3
DR2236,PR1931,4
DR2236,PR1019,4
DR2236,PR0577,2
DR2237,PR1864,4
DR2237,PR1937,4
DR2237,PR1256,2
DR2237,PR1416,1
DR2237,PR1794,2
DR2237,PR1410,2
DR2237,PR0802,4
DR2237,PR0573,2
DR2237,PR0974,3
DR2237,PR1649,4
DR2237,PR1617,5
DR2237,PR1228,3
DR2237,PR1919,4
DR2237,PR0403,5
DR2237,PR0746,5
DR2237,PR0449,4
DR2237,PR1272,1
DR2237,PR1456,2
DR2237,PR1657,1
DR2238,PR0189,3
DR2239,PR0900,4
DR2239,PR0449,3
DR2239,PR0382,3
DR2239,PR1623,5
DR2239,PR0292,5
DR2239,PR0247,3
DR2240,PR1662,2
DR2240,PR0138,3
DR2241,PR1510,3
DR2241,PR0366,1
DR2241,PR0050,3
DR2241,PR1573,3
DR2241,PR0574,2
DR2241,PR0700,4
DR2241,PR0462,2
DR2241,PR1827,3
DR2241,PR0459,5
DR2241,PR1996,4
DR2241,PR1965,2
DR2241,PR0907,1
DR2241,PR1498,3
DR2241,PR1610,3
DR2241,PR0794,5
DR2241,PR1206,2
DR2241,PR1608,2
DR2241,PR1941,4
DR2242,PR1490,4
DR2242,PR1138,3
DR2242,PR1192,3
DR2243,PR0419,3
DR2243,PR1361,3
DR2243,PR1285,3
DR2244,PR0153,3
DR2244,PR0223,3
DR2245,PR1839,4
DR2245,PR1544,3
DR2245,PR0212,3
DR2245,PR1520,2
DR2245,PR0787,4
DR2245,PR0291,3
DR2245,PR0785,3
DR2245,PR1317,5
DR2245,PR1982,1
DR2245,PR1763,2
DR2245,PR1175,3
DR2245,PR1078,2
DR2245,PR0978,4
DR2245,PR0897,4
DR2245,PR0451,3
DR2245,PR0673,3
DR2245,PR1516,4
DR2245,PR1377,3
DR2245,PR0240,5
DR2245,PR1902,4
DR2245,PR0099,1
DR2245,PR0724,4
DR2245,PR1731,4
DR2245,PR1405,5
DR2246,PR1439,3
DR2246,PR1987,4
DR2246,PR1249,2
DR2246,PR1936,3
DR2246,PR0084,2
DR2246,PR1116,3
DR2246,PR0912,3
DR2246,PR1175,3
DR2246,PR1818,1
DR2246,PR1801,4
DR2246,PR0272,3
DR2246,PR1167,1
DR2246,PR0807,1
DR2246,PR1106,3
DR2246,PR1806,2
DR2246,PR0785,2
DR2246,PR0476,3
DR2246,PR1326,4
DR2246,PR1652,3
DR2246,PR1807,1
DR2246,PR0875,3
DR2246,PR1500,5
DR2246,PR1525,4
DR2247,PR1323,3
DR2247,PR0269,4
DR2247,PR0010,3
DR2247,PR1661,2
DR2247,PR1830,4
DR2247,PR1316,3
DR2247,PR0961,1
DR2247,PR1224,5
DR2247,PR0025,3
DR2247,PR1019,2
DR2247,PR0990,5
DR2247,PR1746,2
DR2247,PR1314,2
DR2247,PR1885,4
DR2247,PR1190,3
DR2247,PR1345,5
DR2247,PR1030,3
DR2247,PR1488,1
DR2247,PR1487,4
DR2247,PR1100,3
DR2247,PR1394,3
DR2247,PR0824,3
DR2247,PR0254,2
DR2247,PR1878,3
DR2247,PR1058,5
DR2247,PR0357,4
DR2248,PR0612,3
DR2248,PR1858,3
DR2248,PR0448,5
DR2248,PR1116,2
DR2248,PR1664,3
DR2248,PR1086,4
DR2248,PR0412,3
DR2248,PR0404,5
DR2248,PR1545,5
DR2248,PR1170,4
DR2248,PR0360,4
DR2248,PR0405,4
DR2248,PR1985,1
DR2248,PR1380,4
DR2248,PR1496,2
DR2248,PR1070,3
DR2248,PR0543,1
DR2248,PR0052,3
DR2248,PR1276,3
DR2248,PR1184,4
DR2248,PR1458,3
DR2248,PR0243,2
DR2248,PR0384,2
DR2248,PR1586,5
DR2248,PR0810,3
DR2248,PR1823,3
DR2248,PR1227,2
DR2248,PR0160,3
DR2248,PR0933,3
DR2248,PR0830,4
DR2248,PR1570,1
DR2248,PR0522,3
DR2248,PR1180,3
DR2249,PR1004,4
DR2249,PR0476,1
DR2249,PR1802,2
DR2249,PR1464,1
DR2249,PR0235,5
DR2249,PR1488,4
DR2249,PR1935,3
DR2249,PR0095,4
DR2249,PR0059,2
DR2249,PR1894,2
DR2249,PR0163,2
DR2249,PR1880,2
DR2249,PR0918,2
DR2249,PR1166,3
DR2249,PR0965,1
DR2249,PR0963,5
DR2249,PR0823,5
DR2249,PR0785,3
DR2249,PR1929,3
DR2250,PR1298,2
DR2250,PR1282,3
DR2250,PR0223,2
DR2250,PR0303,2
DR2250,PR1518,3
DR2250,PR1808,3
DR2250,PR1832,3
DR2250,PR0048,3
DR2250,PR0347,2
DR2250,PR0740,2
DR2250,PR0529,3
DR2250,PR1666,2
DR2250,PR1325,4
DR2250,PR1681,3
DR2250,PR0054,2
DR2250,PR1182,2
DR2250,PR0518,5
DR2250,PR0217,4
DR2250,PR0164,3
DR2250,PR1811,5
DR2250,PR0388,2
DR2250,PR1166,5
DR2250,PR1612,3
DR2250,PR0825,2
DR2251,PR1842,2
DR2251,PR0204,1
DR2251,PR0588,1
DR2251,PR1419,2
DR2252,PR0364,2
DR2252,PR1045,3
DR2252,PR1025,2
DR2252,PR1940,4
DR2252,PR0750,1
DR2252,PR1928,2
DR2252,PR1083,3
DR2252,PR1183,3
DR2252,PR1274,3
DR2252,PR0594,2
DR2252,PR0928,3
DR2252,PR0081,3
DR2252,PR1229,5
DR2252,PR1350,1
DR2252,PR1194,5
DR2252,PR1666,4
DR2252,PR0044,5
DR2252,PR0849,3
DR2252,PR1225,2
DR2252,PR1179,5
DR2252,PR1494,2
DR2252,PR1520,1
DR2252,PR1121,3
DR2253,PR0944,3
DR2253,PR1631,4
DR2253,PR1736,3
DR2254,PR1970,4
DR2255,PR1522,1
DR2255,PR1024,3
DR2255,PR0682,5
DR2255,PR0156,4
DR2255,PR1473,4
DR2255,PR1419,2
DR2255,PR1039,5
DR2255,PR1423,1
DR2255,PR1705,1
DR2255,PR1277,5
DR2255,PR0699,2
DR2255,PR0435,5
DR2255,PR1496,2
DR2255,PR1558,3
DR2255,PR0516,5
DR2255,PR1968,4
DR2255,PR0370,4
DR2255,PR1715,3
DR2255,PR1183,3
DR2255,PR0925,2
DR2255,PR1314,2
DR2255,PR1950,4
DR2256,PR1685,5
DR2256,PR0541,4
DR2256,PR1569,5
DR2256,PR0274,1
DR2257,PR1986,2
DR2257,PR1427,1
DR2257,PR1784,5
DR2257,PR1399,3
DR2257,PR1130,2
DR2257,PR0793,3
DR2257,PR0747,4
DR2257,PR1120,3
DR2257,PR0769,2
DR2257,PR0357,2
DR2257,PR1860,4
DR2257,PR1422,2
DR2257,PR0390,3
DR2257,PR1923,3
DR2257,PR0458,3
DR2257,PR0532,2
DR2257,PR1151,1
DR2257,PR0996,2
DR2257,PR1073,2
DR2257,PR0138,4
DR2257,PR1261,3
DR2257,PR0470,5
DR2257,PR0612,2
DR2257,PR1760,3
DR2258,PR1425,3
DR2258,PR1435,2
DR2259,PR0561,2
DR2259,PR0100,3
DR2260,PR0419,2
DR2260,PR1450,3
DR2260,PR0077,4
DR2260,PR0081,3
DR2260,PR1575,2
DR2260,PR0681,2
DR2260,PR1864,5
DR2260,PR0786,2
DR2260,PR1067,2
DR2260,PR0555,4
DR2260,PR0254,5
DR2260,PR1753,4
DR2260,PR0920,5
DR2260,PR0320,4
DR2260,PR1003,4
DR2260,PR0431,5
DR2261,PR1866,4
DR2261,PR1130,4
DR2261,PR1940,1
DR2261,PR1313,3
DR2261,PR1544,3
DR2261,PR1186,5
DR2261,PR0270,3
DR2261,PR1257,3
DR2261,PR1033,2
DR2261,PR0414,3
DR2261,PR0092,3
DR2261,PR1210,2
DR2261,PR0311,2
DR2261,PR0297,2
DR2261,PR0155,3
DR2261,PR1567,4
DR2261,PR0460,3
DR2261,PR0424,4
DR2261,PR1800,5
DR2261,PR0952,3
DR2261,PR0063,3
DR2261,PR0519,3
DR2262,PR1023,4
DR2262,PR1279,2
DR2262,PR1476,5
DR2262,PR0496,4
DR2262,PR0245,4
DR2262,PR0778,3
DR2262,PR1852,3
DR2262,PR1792,5
DR2262,PR0082,1
DR2262,PR1322,3
DR2262,PR1935,1
DR2262,PR0317,5
DR2262,PR0969,3
DR2262,PR1051,4
DR2262,PR0871,3
DR2262,PR0402,2
DR2262,PR1986,4
DR2263,PR1809,1
DR2263,PR0256,4
DR2263,PR0216,4
DR2265,PR0435,1
DR2266,PR1755,2
DR2266,PR0226,5
DR2266,PR0685,2
DR2266,PR0784,2
DR2266,PR1658,3
DR2266,PR0801,4
DR2266,PR0967,1
DR2266,PR1469,2
DR2266,PR1134,4
DR2266,PR1403,3
DR2266,PR0692,4
DR2266,PR1257,3
DR2266,PR0909,2
DR2266,PR1546,3
DR2266,PR0215,2
DR2266,PR0433,4
DR2266,PR0550,2
DR2266,PR0149,3
DR2267,PR1651,2
DR2267,PR1027,3
DR2267,PR0663,4
DR2268,PR1231,5
DR2268,PR1054,5
DR2268,PR1753,4
DR2268,PR1682,4
DR2269,PR0793,3
DR2269,PR1176,2
DR2269,PR0104,3
DR2269,PR0627,3
DR2269,PR0493,5
DR2269,PR1187,4
DR2269,PR1607,4
DR2269,PR1124,3
DR2269,PR0973,2
DR2269,PR1055,3
DR2269,PR1082,4
DR2269,PR1106,1
DR2269,PR1967,3
DR2269,PR1242,3
DR2270,PR0100,2
DR2270,PR0708,5
DR2270,PR1392,3
DR2270,PR1319,3
DR2271,PR0384,4
DR2271,PR1874,3
DR2271,PR0002,3
DR2272,PR0105,3
DR2272,PR1092,5
DR2272,PR1958,3
DR2272,PR1835,3
DR2272,PR1031,3
DR2272,PR1801,3
DR2272,PR0186,3
DR2272,PR0676,3
DR2272,PR0471,1
DR2272,PR0041,4
DR2272,PR0334,5
DR2272,PR1986,4
DR2272,PR1188,3
DR2272,PR0452,1
DR2272,PR0424,2
DR2272,PR0416,3
DR2272,PR1953,5
DR2273,PR0287,3
DR2273,PR1440,4
DR2274,PR1043,2
DR2274,PR1601,3
DR2275,PR1414,3
DR2275,PR0036,3
DR2275,PR0623,2
DR2275,PR1553,1
DR2275,PR0162,4
DR2276,PR0230,4
DR2276,PR0181,2
DR2276,PR1525,3
DR2276,PR1721,2
DR2276,PR1563,5
DR2277,PR1542,1
DR2277,PR0718,4
DR2278,PR1550,2
DR2278,PR0835,3
DR2278,PR1430,4
DR2278,PR0150,4
DR2278,PR0038,3
DR2278,PR1390,1
DR2278,PR1416,3
DR2278,PR0145,3
DR2278,PR0797,5
DR2278,PR1704,4
DR2278,PR1094,3
DR2278,PR0192,4
DR2278,PR1803,1
DR2278,PR0008,2
DR2278,PR1014,3
DR2278,PR0210,1
DR2279,PR0082,3
DR2279,PR0499,5
DR2281,PR1616,4
DR2281,PR0612,3
DR2281,PR0019,4
DR2281,PR0582,5
DR2281,PR0622,4
DR2281,PR1894,2
DR2281,PR0042,1
DR2281,PR0211,3
DR2281,PR0325,4
DR2281,PR0155,1
DR2281,PR0912,3
DR2281,PR1139,2
DR2281,PR0702,1
DR2281,PR1956,2
DR2281,PR0870,5
DR2281,PR1972,3
DR2282,PR0871,3
DR2283,PR0899,2
DR2283,PR0708,5
DR2283,PR0786,5
DR2284,PR1672,1
DR2284,PR1028,3
DR2284,PR1581,3
DR2284,PR1374,1
DR2284,PR0413,3
DR2284,PR0784,3
DR2284,PR0496,3
DR2284,PR0423,4
DR2284,PR1564,3
DR2284,PR0309,5
DR2284,PR0072,1
DR2284,PR1165,4
DR2284,PR0579,3
DR2284,PR1071,5
DR2284,PR1524,3
DR2285,PR1973,5
DR2285,PR0117,4
DR2285,PR1606,2
DR2285,PR1287,3
DR2285,PR1445,1
DR2285,PR0336,4
DR2285,PR0976,4
DR2285,PR1429,2
DR2285,PR1683,4
DR2285,PR0468,3
DR2285,PR1823,3
DR2285,PR1273,4
DR2285,PR0266,3
DR2285,PR0546,3
DR2285,PR1637,2
DR2285,PR0799,4
DR2285,PR0946,3
DR2285,PR1103,4
DR2285,PR1599,2
DR2285,PR0474,2
DR2285,PR0183,3
DR2285,PR0625,2
DR2286,PR1810,2
DR2286,PR1212,2
DR2286,PR1461,5
DR2286,PR1466,5
DR2286,PR0338,1
DR2286,PR1238,3
DR2286,PR0340,3
DR2286,PR1330,2
DR2286,PR0178,1
DR2287,PR0812,4
DR2287,PR1206,2
DR2288,PR0918,1
DR2288,PR0517,3
DR2288,PR1891,4
DR2288,PR0760,3
DR2289,PR1365,3
DR2290,PR0784,5
DR2290,PR0171,4
DR2291,PR1509,1
DR2291,PR1194,4
DR2291,PR0195,3
DR2291,PR0409,1
DR2291,PR0567,2
DR2291,PR1980,3
DR2291,PR0456,1
DR2291,PR1288,3
DR2291,PR1556,3
